co2_ch4_n2o_scope_1_3,carbon_intensity,emission_reduction_policy,carbon_neutral_commitment,air_emissions_sox_nox_pm,land_area_affected,biodiversity_protection_actions,fsc_pefc_certified_sourcing,climate_risk_assessment_done,resilience_score,environmental_fines,iso_14001_exists,reporting_quality_score,green_product_revenue,green_buildings_area,resource_efficiency_index,total_energy_consumption,renewable_energy_share,hazardous_waste_generated,recyclable_packaging_share,toxic_spills,waste_recycled_share,water_withdrawal,emf_exposure,gmo_products,ods_emissions,safety_transparency_trials,collective_bargaining_coverage,fair_wage_gap,community_investment,health_impact_score,csr_contribution,customer_satisfaction_score,hiv_program_coverage,human_rights_violations,diversity_representation,child_labor_compliance,indigenous_consent_verification,access_to_services,healthcare_access_employees,animal_welfare_compliance,training_hours,turnover_rate,injury_frequency_rate,contract_compliance,union_membership,product_safety_compliance,responsible_marketing_compliance,supplier_audits,esg_oversight_policy,board_diversity,governance_compliance_score,esg_incentive_bonus,assurance_score,green_financing,ceo_chair_split,auditor_independence_score,ethical_breaches,anti_competitive_violations,corruption_cases,privacy_compliance,financial_inclusion,global_compact_membership,shareholder_rights_score,site_closure_plan,tax_transparency_reporting,lobby_spending,systemic_risk_level,market_price_share,market_value_equity,majority_shareholder_shares,minority_shareholder_shares,outstanding_shares,largest_shareholder_pct,majority_shareholder_pct,minority_shareholder_pct,total_shares,military_connection_risk_head,asset_growth_pct,birthdate_risk_head,capital_expenditure,capital_intensity_fixed_asset,cash_and_equivalent,cash_dividend,cash_holding,cash_turnover,operation_complexity,current_ratio,debt_to_equity_ratio,depreciation,dividend_payout_ratio,dividend_per_share,eps,earnings_after_tax,ebit,earnings_quality,financial_expenses,goodwill,gross_sales,human_capital_cost,income_tax,intangible_assets,lag_inventory,lag_net_sales,ln_cash_equivalent,market_price_high,market_price_low,market_price_open,net_inventory,net_sales,net_working_capital,pe_ratio,retained_earnings,times_interest_earned,tobins_q,z1,z2,z3,z4,z5,incorporation_year,ipo_year,num_business_segments,num_employee,reporting_year,nace,asset_turnover,capital_intensity,cash_ratio,debt_maturity,debt_to_asset_ratio,operating_leverage,eat_growth,fixed_asset_intensity,gross_profit_margin,lag_cf_operating,net_cf_investing,net_cf_operating,net_profit_margin,pbv,quick_ratio,roa_eat,solvency_ratio,account_receivable,current_asset,current_liabilities,fixed_asset,inventory_turnover,lag_market_price,lag_total_asset,non_current_asset,roe_eat,total_asset,total_debt,total_equity
67.56,74.38,1.0,1.0,,,0.0,,0.0,14.48,1.53,1.0,6.47,50.45,45.41,70.25,16.42,85.56,77.16,96.23,,71.79,37.56,,,,,66.58,30.61,86.11,29.78,52.79,95.47,27.97,25.0,14.73,0.0,0.0,93.1,48.36,,50.44,13.3,24.22,0.0,58.51,35.32,0.0,0.0,1.0,22.28,3.21,0.0,15.88,92.23,1.0,47.61,19.0,18.0,49.0,1.0,33.36,1.0,51.16,,1.0,78.67,,238170.87,507706.45,93159.51,516032.88,326210.9,480082.36,655915.09,935612.97,430919.28,,903794.4,,374817.88,,610709.19,546226.63,877897.74,,,0.651,2.5,37521.6,146077.94,258591.93,880976.99,139745.43,432232.64,0.47,75617.86,576997.32,,785846.76,230581.1,349082.02,,,695274.9,362273.32,441306.27,14788.0815,,,486775.02,2.495,25315.12,4.747,,,,,,,1988.0,1976.0,910019.67,498574.805,2023.0,,,,2.945,396046.37,3.918,,738833.74,,,,362570.18,750395.68,292377.57,3.33,2.591,509563.385,1.379,131863.19,491985.97,799799.2,499741.32,,332905.86,378923.22,895879.37,526520.38,852101.92,194901.43,109000.46
24.06,57.12,0.0,1.0,,,0.0,,1.0,77.6,24.34,1.0,66.85,65.85,5.92,77.17,13.63,84.31,87.83,68.82,,1.49,78.07,,,,,65.75,2.13,50.48,50.629999999999995,82.55,8.12,93.72,11.0,71.8,1.0,0.0,77.56,48.36,,50.44,51.6,55.57,0.0,49.504999999999995,96.42,0.0,1.0,1.0,51.35,18.76,1.0,47.79,48.355000000000004,0.0,55.76,7.0,23.0,46.0,1.0,3.35,1.0,34.18,,1.0,53.32,,349016.56,728544.71,290141.95,99930.98,517283.315,82101.89,583672.43,149135.37,224909.77,,873421.63,,490385.145,,304506.2,883729.9,598287.71,,,4.921,2.991,837708.31,563001.67,484149.47,635495.88,156521.02,971696.99,2.487,214156.95,504752.73,,899451.01,105126.58,880829.5,,,262356.02,273094.5,359932.43,426662.71,,,26742.27,3.235,240735.83,3.862,,,,,,,1979.0,1987.0,990470.6908999999,705554.45,1990.0,,,,4.67,810974.73,3.34,,430906.12,,,,762821.02,860596.48,470283.66000000003,3.865,1.732,685194.13,4.862,393031.31,285592.48,485198.365,356786.84,,872462.44,293937.09,509348.19,16156.59,407520.32,927180.89,867287.41
50.075,22.75,0.0,0.0,,,0.0,,1.0,33.12,50.18,0.0,66.43,50.45,73.84,29.6,4.25,42.04,38.34,57.55,,38.88,23.51,,,,,19.05,49.785,50.48,41.91,61.72,83.71,17.14,16.0,71.79,0.0,0.0,49.76,90.78,,84.2,97.76,36.52,1.0,49.504999999999995,25.73,1.0,0.0,1.0,16.67,2.46,0.0,49.56,70.73,0.0,66.38,37.0,37.0,46.0,0.0,5.81,0.0,79.78,,0.0,4.88,,9053.6412,13144.95,897726.69,647148.8,606478.96,318325.71,769330.75,760586.02,857136.9,,833101.35,,463385.21,,745275.81,64548.19,330905.7,,,1.75,3.853,274875.32,773671.22,50320.31,886661.95,95738.57,99413.33,3.23,453721.2,504752.73,,495687.42,836739.6,499025.73,,,695680.98,431039.21,726717.97,817503.35,,,232017.34,0.298,527086.96,4.108,,,,,,,1995.0,1983.0,741787.43,698742.13,1971.0,,,,1.505,492933.21499999997,0.664,,139941.98,,,,594748.77,74592.48,466857.13,1.651,4.406,823095.09,4.096,275522.7,165876.45,368725.28,291593.34,,666707.37,909925.47,917739.6,501212.11,486632.28,82307.12,20431.97
32.63,53.79,0.0,1.0,,,0.0,,1.0,83.34,94.23,0.0,62.51,17.21,7.46,22.07,22.83,88.11,51.019999999999996,78.72,,91.37,85.35,,,,,70.24,59.64,70.93,91.96,97.13,48.92,50.68,25.0,98.23,1.0,0.0,26.58,21.3,,1.0503,53.84,55.87,0.0,14.44,89.6,1.0,0.0,0.0,88.15,51.385,0.0,61.33,71.06,0.0,36.48,16.0,23.0,36.0,0.0,59.37,0.0,15.44,,1.0,86.56,,913175.97,830785.25,471531.38,935648.19,517283.315,288117.97,314230.0,786863.53,220716.46,,419047.73,,732251.41,,259224.91,497080.13,828290.07,,,0.775,0.448,85877.46,318135.99,825858.79,491922.39,128321.77,375504.26,4.428,504882.74,794857.41,,530734.15,474587.38,436028.99,,,206745.42,23132.52,572847.1,905383.53,,,612777.15,1.37,550805.89,2.895,,,,,,,1982.0,1982.0,681967.61,169628.16,2003.0,,,,0.823,666892.73,4.325,,930648.97,,,,714323.4,602262.79,556026.09,1.531,1.098,808344.25,4.696,277815.91,830803.15,485198.365,193534.91,,256599.15,694575.64,940016.61,707498.95,221313.79,266706.14,857288.68
50.075,30.34,0.0,0.0,,,1.0,,1.0,49.945,4.52,1.0,49.685,21.89,49.45,61.5,86.55,3.66,90.09,9.38,,65.63,58.83,,,,,30.22,23.42,29.77,33.23,48.16,50.32,85.25,25.0,81.5,0.0,0.0,99.06939999999997,81.99,,28.26,60.46,69.89,0.0,86.98,54.67,0.0,0.0,1.0,51.62,51.385,0.0,38.57,27.75,1.0,48.96,20.0,45.0,47.0,0.0,50.94,0.0,11.7,,0.0,60.31,,174383.83,44102.92,485790.92,268734.19,415639.49,883612.7,50037.55,929742.99,312482.49,,785994.47,,781140.56,,310862.58,290350.61,161547.81,,,3.423,3.852,746361.86,411709.19,986736.521,837028.7,895090.38,501394.55,1.068,326726.4,143585.59,,482121.9,473924.2,126307.11,,,943120.95,506129.45,490137.1,674191.69,,,457597.7,2.997,987902.1412,0.55,,,,,,,1988.0,2023.0,676924.28,760797.18,1989.0,,,,2.437,182666.16,2.941,,382778.4,,,,497281.14,206901.69,939224.21,2.705,0.961,869501.2,3.573,102239.36,666797.74,954640.84,499741.32,,196076.17,929361.35,652230.12,623641.81,486632.28,446485.52,298311.43
10.24,50.1,0.0,1.0,,,0.0,,1.0,49.945,79.5,1.0,47.38,38.09,71.54,48.87,28.02,52.55,50.61,67.32,,53.1,95.05,,,,,85.85,91.05,34.1,50.629999999999995,50.5,19.56,95.96,43.0,49.165000000000006,0.0,1.0,3.57,98.77,,1.0503,71.01,48.91,1.0,96.08,39.4,1.0,0.0,1.0,43.99,98.71939999999998,1.0,5.58,30.13,1.0,35.41,17.0,27.0,11.0,1.0,7.54,0.0,12.44,,1.0,34.75,,578338.2,885721.0,515900.73,164896.63,517283.315,849822.69,604984.72,908648.64,659673.53,,228175.34,,490385.145,,139453.34,849149.45,733537.72,,,0.874,3.433,654694.53,492682.57,399293.77,132554.23,828727.54,152452.54,2.511,457673.57,169864.11,,495687.42,78542.31,285874.84,,,954619.68,563779.33,765023.42,315078.69,,,660567.27,0.964,527086.96,0.818,,,,,,,1996.0,1987.0,218183.79,55036.24,1991.0,,,,2.919,781221.74,0.202,,258265.2,,,,94288.42,505633.81,206613.55,4.746,2.578,186363.57,3.41,104626.43,414719.96,888728.94,161782.27,,649293.12,786921.16,447929.72,883045.04,486632.28,790830.17,603812.59
32.03,95.51,0.0,1.0,,,0.0,,0.0,4.53,41.05,0.0,48.13,50.45,49.45,61.63,47.44,10.96,46.11,31.9,,46.84,49.94,,,,,15.97,52.15,58.61,78.7,92.72,30.3,25.34,13.0,54.06,1.0,0.0,67.77,66.8,,5.6,90.07,48.91,0.0,21.71,55.02,1.0,1.0,0.0,81.27,51.385,1.0,9.75,48.355000000000004,1.0,24.88,27.0,1.0,6.0,1.0,56.78,0.0,37.44,,0.0,11.26,,334141.39,788281.29,817902.63,14153.53,545381.43,759841.03,163992.68,558591.49,398936.4,,317437.81,,807744.92,,607994.65,11974.3751,889326.52,,,0.433,0.044100000000000014,87068.34,672987.38,703785.06,99892.91,712273.54,704695.66,0.208,797951.25,194395.44,,534012.7,835340.22,401431.61,,,517535.31,761696.98,266976.86,428628.73,,,913022.02,4.589,527086.96,3.924,,,,,,,1987.0,1987.0,627212.18,941128.83,1998.0,,,,2.649,140137.32,4.883,,862745.67,,,,526815.04,657739.96,907428.91,2.022,0.945,341943.38,3.153,554931.2,52598.68,485198.365,437132.07,,289060.55,501735.02,822088.98,501212.11,332613.89,650115.96,365953.93
24.85,16.05,0.0,1.0,,,0.0,,0.0,47.4,71.93,0.0,91.79,75.9,93.72,53.82,9.31,97.54,51.019999999999996,66.75,,48.57,4.06,,,,,37.55,94.58,25.44,62.12,50.5,56.54,69.46,25.0,86.97,1.0,0.0,49.76,55.07,,90.45,9.3,82.89,0.0,61.12,49.57,1.0,0.0,0.0,71.41,82.2,1.0,21.32,17.28,1.0,64.02,23.0,40.0,48.0,0.0,97.37,0.0,33.38,,1.0,81.24,,529676.46,218081.05,426756.53,200356.43,517283.315,495903.84,195530.04,282676.91,106568.62,,151361.21,,797980.91,,903182.54,497080.13,884301.51,,,2.393,2.536,729546.33,322696.11,243029.59,815994.23,861476.89,167823.18,1.789,811235.37,751688.66,,865277.0,474587.38,979118.71,,,478832.6,66558.14,442247.26,404447.02,,,272501.03,0.59,20327.16,3.642,,,,,,,1982.0,2002.0,494414.05,253906.04,2008.0,,,,2.523,509543.76,2.878,,886255.45,,,,340834.83,377118.47,11470.7644,1.566,0.749,938030.9,0.659,966192.4,320703.27,667552.26,450590.49,,683319.17,184797.52,321191.67,501234.85,238944.58,955811.46,364649.01
48.39,45.08,1.0,0.0,,,1.0,,0.0,38.29,85.74,1.0,6.74,27.6,62.87,65.06,21.6,73.3,51.019999999999996,51.86,,54.36,88.5,,,,,50.33,97.84,60.18,74.71,27.63,98.22,74.59,25.0,50.76,0.0,1.0,12.97,48.36,,28.04,56.96,69.1,1.0,21.33,3.72,1.0,0.0,1.0,68.99,65.83,1.0,80.58,57.74,1.0,93.45,4.0,12.0,42.0,0.0,85.72,1.0,51.16,,1.0,10.48,,934701.7,754762.82,390333.59,554120.41,497041.75,418239.93,354262.78,349741.84,670039.78,,636488.3,,490385.145,,80254.38,531003.44,988935.5186,,,0.216,4.279,172389.03,588575.52,313206.08,602644.42,206882.65,494589.33,2.789,918072.81,504752.73,,178093.09,419867.28,969683.01,,,388208.2,645333.78,372411.5,697204.95,,,486775.02,1.159,791989.7,2.421,,,,,,,1994.0,1964.0,260797.36,723596.14,1975.0,,,,0.929,278679.91,1.378,,224632.58,,,,379911.05,741455.22,487128.88,2.885,2.578,14127.5604,2.5635000000000003,143847.79,346840.41,924860.01,541068.69,,26659.77,298276.18,493954.66000000003,145304.25,723846.8,948409.25,766422.94
52.21,51.21,0.0,1.0,,,0.0,,1.0,50.34,88.78,1.0,79.63,91.85,14.29,86.54,76.71,39.54,91.77,69.12,,27.06,91.96,,,,,61.02,35.3,35.56,42.74,71.4,50.32,31.79,3.0,9.25,0.0,0.0,9.03,5.42,,50.44,10.87,81.55,1.0,46.39,57.39,0.0,0.0,1.0,69.55,51.385,1.0,13.31,3.14,1.0,59.7,46.0,23.0,24.0,0.0,22.39,0.0,18.18,,1.0,3.33,,85703.87,45021.68,806784.7,25579.05,72880.13,498743.16,139565.96,27916.11,619407.27,,511301.83,,726090.31,,620085.52,321874.16,142034.21,,,1.572,3.589,893660.5,977460.08,639280.89,214476.23,987339.902,501394.55,4.916989999999999,692891.22,504752.73,,495687.42,939856.81,476037.54,,,586195.54,426737.36,888154.45,366696.81,,,397729.54,1.293,527086.96,4.711,,,,,,,1988.0,1984.0,875007.3,627004.27,1950.0,,,,3.546,243058.67,4.535,,128593.12,,,,135213.21,990342.9184999999,469264.21,3.093,3.058,509563.385,0.589,213374.19,226085.04,78823.46,314764.5,,269965.4,288272.86,493954.66000000003,568043.92,541733.91,322414.97,177891.49
60.63,83.58,1.0,1.0,,,0.0,,1.0,49.945,84.85,0.0,16.1,50.45,58.58,96.8,58.36,20.37,4.18,16.77,,44.9,1.96,,,,,53.55,45.68,50.48,86.25,51.38,68.16,85.65,5.0,83.41,1.0,0.0,42.28,48.36,,50.44,29.39,48.91,0.0,31.4,11.17,1.0,1.0,1.0,93.72,90.99,0.0,6.95,86.78,1.0,17.56,33.0,23.0,17.0,1.0,50.94,0.0,29.45,,0.0,79.59,,168224.49,641469.98,281030.96,824828.05,892843.49,677468.71,725629.41,503910.92000000004,204401.91,,502303.19,,275825.41,,875275.83,635221.99,584814.39,,,2.493,3.663,376783.28,586788.88,84957.93,468059.88,559909.2,927315.08,0.563,597100.08,161445.82,,481861.34,343711.75,615961.84,,,495266.865,619504.9,755125.64,146203.4,,,102653.84,2.495,519337.85,2.421,,,,,,,1982.0,1997.0,935186.45,571615.8,1987.0,,,,3.945,913145.92,0.981,,324088.24,,,,309767.01,686298.88,470283.66000000003,3.292,2.578,509563.385,2.334,288762.02,496741.705,313244.49,989808.6508,,527141.55,195399.74,320666.41,654171.2,40360.85,829009.07,808579.33
87.75,87.64,0.0,0.0,,,0.0,,0.0,34.98,62.85,1.0,78.32,64.74,49.45,50.2,82.76,65.6,51.019999999999996,71.27,,80.21,32.57,,,,,1.3,17.57,31.63,11.35,50.5,17.53,58.25,14.0,2.53,1.0,0.0,92.0,1.0502,,80.34,36.8,90.01,0.0,46.2,98.48,0.0,0.0,1.0,20.47,51.385,1.0,49.56,43.79,0.0,32.55,23.0,21.0,24.0,0.0,99.1197,0.0,43.68,,0.0,1.91,,103459.6,230410.33,640612.57,161382.29,241086.28,386044.68,151224.75,264104.64,973930.68,,712790.62,,988693.5147,,755101.88,683690.3,175543.68,,,1.554,2.053,93162.8,706068.47,514081.36,491922.39,893707.46,501394.55,2.645,495071.19,129595.13,,495687.42,474587.38,715051.58,,,513740.57,506129.45,186033.58,939106.04,,,356835.12,0.358,721658.58,2.421,,,,,,,1979.0,1954.0,117418.7,252425.28,1967.0,,,,2.523,426732.0,2.443,,917048.18,,,,70551.07,973572.18,470283.66000000003,3.141,0.822,509563.385,4.95198,290354.39,181044.75,559398.91,207888.22,,801068.31,395844.61,792919.03,320379.74,486632.28,35848.96,249971.42
61.18,95.6,1.0,0.0,,,1.0,,1.0,2.19,26.19,0.0,49.685,92.04,3.79,7.4,22.26,50.24,27.05,41.11,,54.66,5.4,,,,,16.85,49.785,1.3701,50.06,25.3,61.37,59.81,43.0,52.03,0.0,1.0,76.23,4.78,,29.1,72.82,73.22,1.0,67.41,94.31,0.0,0.0,1.0,51.35,37.55,1.0,68.28,7.46,0.0,77.46,3.0,36.0,26.0,1.0,23.96,1.0,51.78,,1.0,93.04,,916856.93,88215.81,407236.03,210855.52,517283.315,941605.31,502812.9,169573.85,439631.45,,513762.36,,490385.145,,649819.74,571297.68,378945.33,,,0.081,2.5,88581.85,536450.43,652470.7,182253.69,620293.99,852066.04,2.215,298668.78,889089.02,,463205.86,447692.19,105889.84,,,644737.42,116527.25,676791.38,881081.58,,,249595.07,1.231,636140.7,2.673,,,,,,,1988.0,2001.0,804210.44,302655.38,1970.0,,,,3.267,691930.98,0.613,,283908.49,,,,147564.26,515343.23,470283.66000000003,0.077,4.6,831095.69,4.63,478560.48,111576.69,62338.25,102412.58,,896913.0,60069.19,493954.66000000003,768887.63,341360.07,364658.63,909829.66
81.56,50.39,0.0,0.0,,,0.0,,1.0,28.07,51.97,0.0,40.83,50.45,49.45,40.0,50.05,47.69,51.019999999999996,73.7,,30.98,61.8,,,,,80.46,69.14,47.33,82.37,34.9,50.32,26.56,22.0,43.69,0.0,1.0,40.64,41.71,,52.64,41.35,3.25,1.0,32.54,52.54,1.0,0.0,0.0,49.51,20.41,1.0,94.9,48.355000000000004,1.0,42.66,39.0,18.0,49.0,1.0,50.94,0.0,47.34,,1.0,53.62,,216137.35,977367.96,485790.92,473677.17,828429.18,359960.01,325000.51,940433.35,329079.91,,290404.67,,189717.53,,97727.25,834332.22,249173.56,,,4.483,1.415,371446.42,492682.57,484149.47,491922.39,305329.67,890142.63,1.471,672853.66,30416.15,,65856.21,146170.02,383161.29,,,467396.48,563326.7,172959.36,637625.81,,,724621.2,0.748,724137.13,3.541,,,,,,,2009.0,2005.0,936153.57,157793.8,1967.0,,,,2.523,244253.66,0.207,,927277.7,,,,497281.14,968959.04,85633.51,0.985,2.578,509563.385,4.404,652933.71,266007.55,501485.58,378818.22,,987705.4653,477622.39,226708.2,15598.517100000001,979352.89,478703.12,456414.49
95.65,82.15,1.0,1.0,,,1.0,,0.0,40.15,26.6,1.0,83.97,67.59,91.28,36.49,51.45,24.76,29.95,1.93,,12.38,79.46,,,,,49.855000000000004,21.66,54.6,50.629999999999995,73.76,57.72,8.04,33.0,19.28,1.0,1.0,50.03,89.02,,73.48,48.9,24.46,1.0,39.46,41.5,1.0,1.0,0.0,87.68,84.42,1.0,32.61,38.7,0.0,84.41,2.0,23.0,37.0,1.0,90.7,1.0,33.49,,1.0,63.35,,464765.7,860340.22,261129.33,842121.97,465232.3,257451.87,821362.94,287474.5,166717.75,,62322.49,,830276.21,,686278.47,60864.19,601723.32,,,2.861,4.829,190243.14,297297.71,601093.9,816136.31,930112.39,592330.58,1.008,627039.22,833751.07,,781052.8,24202.23,737405.63,,,435232.68,483289.61,29312.7,716448.39,,,340997.78,2.818,365596.34,1.281,,,,,,,1963.0,1950.0,642212.97,707654.81,1999.0,,,,0.085,77329.3,2.751,,514159.02,,,,229361.84,68569.62,202422.55,1.313,2.051,546862.48,4.043,914647.11,338010.37,485198.365,499741.32,,166187.02,546922.42,542785.72,274911.81,698262.91,522496.82,756329.35
73.76,2.55,0.0,0.0,,,0.0,,1.0,37.45,42.97,0.0,99.01899999999998,51.94,74.6,31.05,41.45,72.11,26.81,50.004999999999995,,61.92,6.26,,,,,98.96979999999999,75.25,93.69,95.77,89.37,41.2,57.47,5.0,59.56,1.0,1.0,15.83,96.44,,23.08,17.9,48.91,1.0,47.0,98.79979999999999,0.0,1.0,0.0,53.16,10.07,1.0,57.33,60.71,0.0,48.96,25.0,47.0,13.0,0.0,87.82,0.0,48.8,,1.0,52.13,,669311.21,507706.45,16810.0,968611.24,549592.53,657108.84,972358.44,337728.14,338903.15,,868956.72,,629152.22,,418838.29,295844.33,197544.52,,,2.493,0.635,697777.16,715183.57,330593.76,924086.91,490973.62,501394.55,3.493,504882.74,270097.11,,263251.6,342610.86,174347.56,,,843746.95,512981.19,702033.54,101619.65,,,118923.31,2.495,618741.07,2.148,,,,,,,1988.0,2007.0,122212.05,498574.805,1982.0,,,,3.469,492933.21499999997,3.703,,721496.85,,,,200458.13,508526.035,536863.91,1.584,1.374,184708.65,4.878,850566.24,496741.705,154366.14,11383.67,,30174.23,370019.15,607570.81,195432.89,12316.62,978841.84,113749.29
17.43,52.54,0.0,0.0,,,0.0,,1.0,49.945,31.6,0.0,38.46,2.0,99.01939999999998,18.9,41.77,38.71,35.0,54.25,,96.3,52.11,,,,,67.49,83.17,97.74,79.62,57.14,14.47,50.97,30.0,86.57,1.0,1.0,78.83,44.67,,72.11,49.99,70.53,1.0,98.7293,49.57,0.0,0.0,0.0,17.74,86.28,0.0,17.86,48.355000000000004,0.0,82.44,5.0,13.0,24.0,1.0,11.06,1.0,93.05,,1.0,58.27,,505046.54,896235.85,600294.62,349637.93,633002.23,380824.45,502812.9,900116.61,914625.9,,164435.55,,533967.6,,493047.46,564371.01,111805.13,,,2.326,4.862,943021.2,399294.74,46317.42,870300.43,846637.69,982153.37,2.4495,916483.96,673660.43,,10717.502999999999,60621.67,499025.73,,,67399.1,583165.18,744504.73,123828.31,,,599678.85,2.495,359900.95,3.227,,,,,,,2020.0,2017.0,479923.2,695561.66,1963.0,,,,0.536,718173.81,2.871,,406233.83,,,,497281.14,933023.51,393429.57,2.53,4.9,486775.72,4.818,762248.3,441937.29,249187.79,886265.96,,155018.95,449990.39,518261.42,501212.11,567461.32,673935.4,888237.65
9.02,98.88939999999998,0.0,1.0,,,1.0,,1.0,67.04,24.77,1.0,49.685,26.74,13.38,48.87,69.01,63.06,72.88,64.57,,37.35,55.44,,,,,84.7,48.87,10.07,76.37,34.09,68.44,49.74,25.0,63.97,0.0,1.0,5.94,9.57,,98.48,11.33,52.72,1.0,75.23,85.5,0.0,1.0,1.0,64.67,51.385,0.0,66.07,36.27,0.0,64.57,1.0,36.0,11.0,0.0,18.86,0.0,34.62,,0.0,74.39,,134843.72,985309.9735,93402.13,31606.96,184536.34,188874.67,682264.76,31465.15,989177.0554999999,,751560.35,,558384.43,,609650.59,271497.13,295932.39,,,4.818,4.781,690547.32,620992.49,44574.74,491922.39,655966.31,759750.26,0.866,49355.48,98724.67,,593384.35,817691.67,649012.21,,,991159.8333,506129.45,935335.9,133602.73,,,9196.8256,1.983,89096.87,3.647,,,,,,,1971.0,1988.0,738830.2,927922.74,2007.0,,,,1.591,565878.36,3.102,,291584.38,,,,45863.29,295252.63,177496.71,4.783,4.383,632721.61,2.558,434949.55,253679.0,10470.56,350253.61,,517035.79,835845.22,884013.78,107650.48,614864.37,727165.82,275860.42
50.075,50.39,1.0,0.0,,,1.0,,1.0,89.87,36.96,0.0,42.73,42.95,57.6,87.38,91.66,48.44,26.65,29.79,,33.99,49.94,,,,,82.65,14.61,22.72,20.12,39.21,1.0502,11.45,34.0,11.96,0.0,0.0,50.63,96.92,,23.03,18.85,9.31,1.0,49.504999999999995,51.56,0.0,1.0,1.0,97.97,51.385,1.0,7.93,55.3,1.0,48.96,41.0,23.0,24.0,0.0,52.59,0.0,73.4,,1.0,19.09,,505046.54,102817.96,851268.6,279834.87,12501.8786,893236.51,626447.94,201637.93,492763.49,,365676.99,,693472.54,,592590.18,497080.13,498864.75,,,0.744,2.979,479725.47,746793.13,401348.06,249760.24,461826.7,643586.42,1.578,876534.78,504752.73,,278204.91,474587.38,259608.35,,,302000.87,506129.45,14678.24,827163.44,,,914357.48,0.945,604981.46,4.841,,,,,,,2001.0,1971.0,539021.48,555146.57,2014.0,,,,2.523,105642.61,3.89,,14856.34,,,,97917.83,432620.75,914944.08,2.485,0.595,277935.73,1.5,229539.86,830976.15,894362.39,499741.32,,575782.35,890800.86,369190.48,501212.11,89053.48,351290.36,34326.47
21.4,68.12,1.0,0.0,,,0.0,,0.0,68.07,37.14,0.0,8.09,49.0,59.6,12.24,88.42,79.06,51.019999999999996,27.67,,26.97,62.09,,,,,62.42,49.785,61.47,20.5,1.66,8.98,24.57,15.0,49.165000000000006,0.0,0.0,49.76,68.46,,77.56,67.01,19.04,1.0,4.11,49.57,1.0,0.0,1.0,49.3,26.02,0.0,95.96,48.355000000000004,1.0,63.84,11.0,0.0,24.0,1.0,56.5,1.0,70.98,,0.0,25.34,,505046.54,101034.81,552631.95,209309.82,101167.77,495903.84,874498.9,431832.82,165513.63,,502303.19,,78305.8,,241164.28,526188.9,888281.76,,,0.325,1.275,567408.95,208399.16,253043.1,596044.51,970937.69,871503.38,1.086,746031.16,96111.21,,514080.4,258533.9,141966.06,,,222804.4,506129.45,736777.98,957779.25,,,307993.93,4.536,502855.09,3.431,,,,,,,1983.0,2004.0,572924.67,423695.27,1955.0,,,,3.379,351113.73,0.053,,117783.91,,,,551619.39,126165.82,369202.55,2.368,2.348,756849.42,2.183,495445.955,496741.705,485198.365,382190.01,,576923.81,424956.46,799814.92,501212.11,560531.6,690379.09,917599.93
33.81,50.39,1.0,1.0,,,0.0,,0.0,2.09,22.59,1.0,14.9,48.95,49.02,77.13,17.35,94.62,74.37,63.74,,98.87899999999998,95.68,,,,,30.85,70.65,50.48,31.3,43.73,34.3,73.08,25.0,9.74,1.0,1.0,80.07,85.6,,52.26,80.28,43.35,1.0,29.23,8.87,0.0,1.0,0.0,64.86,51.385,1.0,1.72,48.355000000000004,1.0,0.8501,14.0,22.0,24.0,1.0,24.86,1.0,1.3800999999999999,,1.0,88.17,,505046.54,18946.77,204113.58,835023.99,274844.3,792091.82,655974.39,45533.87,837222.83,,847389.58,,602686.93,,691212.54,649865.49,326261.05,,,4.501,3.04,204716.1,345197.07,206018.66,491922.39,341614.66,980970.94,3.107,845485.24,504752.73,,495687.42,97431.48,150498.29,,,420843.84,506129.45,490137.1,73758.34,,,421090.34,3.223,301353.03,3.051,,,,,,,1988.0,1994.0,302368.69,128407.81,1987.0,,,,4.549,492933.21499999997,4.012,,744055.84,,,,163893.84,719515.05,470283.66000000003,3.685,2.376,109655.86,1.885,729562.43,452178.15,368029.31,499741.32,,517035.79,259007.17,628339.76,501212.11,79783.49,604838.91,496507.32
11.62,17.67,1.0,0.0,,,0.0,,1.0,50.33,50.18,1.0,20.53,64.26,67.24,71.51,39.86,19.42,82.32,47.39,,48.61,68.78,,,,,80.71,34.84,57.92,50.629999999999995,43.69,77.87,77.62,45.0,54.0,1.0,1.0,92.19,48.36,,50.44,56.17,48.91,1.0,49.504999999999995,49.57,0.0,1.0,1.0,43.58,51.385,1.0,62.12,28.87,1.0,54.15,10.0,12.0,24.0,1.0,25.47,1.0,57.89,,0.0,52.13,,505046.54,185567.89,485790.92,780471.72,517283.315,146373.37,585427.84,667123.8,13839.0583,,455860.3,,490385.145,,479202.07,877404.21,946310.29,,,0.092,2.011,599300.96,603286.39,607471.08,909247.07,957747.14,11701.5069,4.66,987344.37,285937.74,,495687.42,862560.01,628311.04,,,320222.63,772374.08,823831.47,252655.12,,,832871.61,2.457,987902.1412,3.419,,,,,,,1986.0,1966.0,132654.81,588876.52,1958.0,,,,2.047,301162.04,1.077,,271647.45,,,,437071.77,406866.69,470283.66000000003,0.184,3.132,454269.19,2.5635000000000003,773879.13,328910.75,268166.31,171989.13,,348003.52,276295.68,659052.17,495026.74,738784.11,522496.82,699955.23
